"","ymd","state","id","region","var","value","var2","lty"
"1",2021-06-05,"Northeast","regional","Northeast","hosp_case",16.3951927175422,"New admission:New case ratio",FALSE
"2",2021-06-12,"Northeast","regional","Northeast","hosp_case",16.4645189616377,"New admission:New case ratio",FALSE
"3",2021-06-19,"Northeast","regional","Northeast","hosp_case",16.6063444751969,"New admission:New case ratio",FALSE
"4",2021-06-26,"Northeast","regional","Northeast","hosp_case",18.4508525647787,"New admission:New case ratio",FALSE
"5",2021-07-03,"Northeast","regional","Northeast","hosp_case",16.8123258638344,"New admission:New case ratio",FALSE
"6",2021-07-10,"Northeast","regional","Northeast","hosp_case",13.7285483595952,"New admission:New case ratio",FALSE
"7",2021-07-17,"Northeast","regional","Northeast","hosp_case",8.86837313623842,"New admission:New case ratio",FALSE
"8",2021-07-24,"Northeast","regional","Northeast","hosp_case",7.05180177183494,"New admission:New case ratio",FALSE
"9",2021-07-31,"Northeast","regional","Northeast","hosp_case",6.31227053502772,"New admission:New case ratio",FALSE
"10",2021-08-07,"Northeast","regional","Northeast","hosp_case",5.97740054790412,"New admission:New case ratio",FALSE
"11",2021-08-14,"Northeast","regional","Northeast","hosp_case",6.58111126436768,"New admission:New case ratio",FALSE
"12",2021-08-21,"Northeast","regional","Northeast","hosp_case",6.64239295549708,"New admission:New case ratio",FALSE
"13",2021-08-28,"Northeast","regional","Northeast","hosp_case",6.65073500017958,"New admission:New case ratio",FALSE
"14",2021-09-04,"Northeast","regional","Northeast","hosp_case",6.43387028401865,"New admission:New case ratio",FALSE
"15",2021-09-11,"Northeast","regional","Northeast","hosp_case",6.37015502354512,"New admission:New case ratio",FALSE
"16",2021-09-18,"Northeast","regional","Northeast","hosp_case",5.78471499826209,"New admission:New case ratio",FALSE
"17",2021-09-25,"Northeast","regional","Northeast","hosp_case",5.86346783664148,"New admission:New case ratio",FALSE
"18",2021-10-02,"Northeast","regional","Northeast","hosp_case",6.12297282537399,"New admission:New case ratio",FALSE
"19",2021-10-09,"Northeast","regional","Northeast","hosp_case",5.70964140955212,"New admission:New case ratio",FALSE
"20",2021-10-16,"Northeast","regional","Northeast","hosp_case",6.38029966714464,"New admission:New case ratio",FALSE
"21",2021-10-23,"Northeast","regional","Northeast","hosp_case",6.75505373348551,"New admission:New case ratio",FALSE
"22",2021-10-30,"Northeast","regional","Northeast","hosp_case",6.44906315960817,"New admission:New case ratio",FALSE
"23",2021-11-06,"Northeast","regional","Northeast","hosp_case",5.96875933681258,"New admission:New case ratio",FALSE
"24",2021-11-13,"Northeast","regional","Northeast","hosp_case",5.28810232631051,"New admission:New case ratio",FALSE
"25",2021-11-20,"Northeast","regional","Northeast","hosp_case",5.16244761832353,"New admission:New case ratio",FALSE
"26",2021-11-27,"Northeast","regional","Northeast","hosp_case",5.82095444191328,"New admission:New case ratio",FALSE
"27",2021-12-04,"Northeast","regional","Northeast","hosp_case",5.33093373218208,"New admission:New case ratio",FALSE
"28",2021-12-11,"Northeast","regional","Northeast","hosp_case",5.04507278382034,"New admission:New case ratio",FALSE
"29",2021-12-18,"Northeast","regional","Northeast","hosp_case",4.56954120202984,"New admission:New case ratio",FALSE
"30",2021-12-25,"Northeast","regional","Northeast","hosp_case",3.12417244087054,"New admission:New case ratio",FALSE
"31",2022-01-01,"Northeast","regional","Northeast","hosp_case",2.7214203655272,"New admission:New case ratio",FALSE
"32",2022-01-08,"Northeast","regional","Northeast","hosp_case",2.61204883735497,"New admission:New case ratio",FALSE
"33",2022-01-15,"Northeast","regional","Northeast","hosp_case",2.88837585511445,"New admission:New case ratio",FALSE
"34",2022-01-22,"Northeast","regional","Northeast","hosp_case",3.66786797120457,"New admission:New case ratio",FALSE
"35",2022-01-29,"Northeast","regional","Northeast","hosp_case",4.61831984818836,"New admission:New case ratio",FALSE
"36",2022-02-05,"Northeast","regional","Northeast","hosp_case",6.08828646060536,"New admission:New case ratio",FALSE
"37",2022-02-12,"Northeast","regional","Northeast","hosp_case",6.26523323015878,"New admission:New case ratio",FALSE
"38",2022-02-19,"Northeast","regional","Northeast","hosp_case",6.29532774412175,"New admission:New case ratio",FALSE
"39",2022-02-26,"Northeast","regional","Northeast","hosp_case",7.12632330600059,"New admission:New case ratio",FALSE
"40",2022-03-05,"Northeast","regional","Northeast","hosp_case",7.76170891738281,"New admission:New case ratio",FALSE
"41",2022-03-12,"Northeast","regional","Northeast","hosp_case",7.18038158049246,"New admission:New case ratio",FALSE
"42",2022-03-19,"Northeast","regional","Northeast","hosp_case",6.07529160591824,"New admission:New case ratio",FALSE
"43",2022-03-26,"Northeast","regional","Northeast","hosp_case",4.79041344751122,"New admission:New case ratio",FALSE
"44",2022-04-02,"Northeast","regional","Northeast","hosp_case",4.09465180090249,"New admission:New case ratio",FALSE
"45",2022-04-09,"Northeast","regional","Northeast","hosp_case",3.74686200307243,"New admission:New case ratio",FALSE
"46",2022-04-16,"Northeast","regional","Northeast","hosp_case",3.38416864076504,"New admission:New case ratio",FALSE
"47",2022-04-23,"Northeast","regional","Northeast","hosp_case",3.77148823612993,"New admission:New case ratio",FALSE
"48",2022-04-30,"Northeast","regional","Northeast","hosp_case",3.90460550629718,"New admission:New case ratio",FALSE
"49",2022-05-07,"Northeast","regional","Northeast","hosp_case",4.19150910232168,"New admission:New case ratio",FALSE
"50",2022-05-14,"Northeast","regional","Northeast","hosp_case",3.54703961813448,"New admission:New case ratio",FALSE
"51",2022-05-21,"Northeast","regional","Northeast","hosp_case",3.51612387103203,"New admission:New case ratio",FALSE
"52",2022-05-28,"Northeast","regional","Northeast","hosp_case",4.07596671252302,"New admission:New case ratio",FALSE
"53",2022-06-04,"Northeast","regional","Northeast","hosp_case",4.89944556092416,"New admission:New case ratio",FALSE
"54",2022-06-11,"Northeast","regional","Northeast","hosp_case",5.06607062478405,"New admission:New case ratio",FALSE
"55",2022-06-18,"Northeast","regional","Northeast","hosp_case",5.03045229157658,"New admission:New case ratio",FALSE
"56",2022-06-25,"Northeast","regional","Northeast","hosp_case",5.61367835817279,"New admission:New case ratio",FALSE
"57",2022-07-02,"Northeast","regional","Northeast","hosp_case",5.27257190844234,"New admission:New case ratio",FALSE
"58",2022-07-09,"Northeast","regional","Northeast","hosp_case",NA,"New admission:New case ratio",FALSE
"59",2021-06-05,"Midwest","regional","Midwest","hosp_case",17.7078732557949,"New admission:New case ratio",FALSE
"60",2021-06-12,"Midwest","regional","Midwest","hosp_case",17.415530576177,"New admission:New case ratio",FALSE
"61",2021-06-19,"Midwest","regional","Midwest","hosp_case",17.598876285208,"New admission:New case ratio",FALSE
"62",2021-06-26,"Midwest","regional","Midwest","hosp_case",15.3592128180486,"New admission:New case ratio",FALSE
"63",2021-07-03,"Midwest","regional","Midwest","hosp_case",13.8999580289647,"New admission:New case ratio",FALSE
"64",2021-07-10,"Midwest","regional","Midwest","hosp_case",12.0207079120479,"New admission:New case ratio",FALSE
"65",2021-07-17,"Midwest","regional","Midwest","hosp_case",10.3251640337095,"New admission:New case ratio",FALSE
"66",2021-07-24,"Midwest","regional","Midwest","hosp_case",9.45261943916451,"New admission:New case ratio",FALSE
"67",2021-07-31,"Midwest","regional","Midwest","hosp_case",8.59108806800524,"New admission:New case ratio",FALSE
"68",2021-08-07,"Midwest","regional","Midwest","hosp_case",8.26704368765773,"New admission:New case ratio",FALSE
"69",2021-08-14,"Midwest","regional","Midwest","hosp_case",8.24887721261021,"New admission:New case ratio",FALSE
"70",2021-08-21,"Midwest","regional","Midwest","hosp_case",8.51746068203061,"New admission:New case ratio",FALSE
"71",2021-08-28,"Midwest","regional","Midwest","hosp_case",7.66272550423333,"New admission:New case ratio",FALSE
"72",2021-09-04,"Midwest","regional","Midwest","hosp_case",6.91044975000525,"New admission:New case ratio",FALSE
"73",2021-09-11,"Midwest","regional","Midwest","hosp_case",7.40387624905047,"New admission:New case ratio",FALSE
"74",2021-09-18,"Midwest","regional","Midwest","hosp_case",6.79513185076824,"New admission:New case ratio",FALSE
"75",2021-09-25,"Midwest","regional","Midwest","hosp_case",7.21309802030532,"New admission:New case ratio",FALSE
"76",2021-10-02,"Midwest","regional","Midwest","hosp_case",6.98001494961002,"New admission:New case ratio",FALSE
"77",2021-10-09,"Midwest","regional","Midwest","hosp_case",6.85686970184371,"New admission:New case ratio",FALSE
"78",2021-10-16,"Midwest","regional","Midwest","hosp_case",7.30211099084478,"New admission:New case ratio",FALSE
"79",2021-10-23,"Midwest","regional","Midwest","hosp_case",7.5840424162073,"New admission:New case ratio",FALSE
"80",2021-10-30,"Midwest","regional","Midwest","hosp_case",7.16212734387577,"New admission:New case ratio",FALSE
"81",2021-11-06,"Midwest","regional","Midwest","hosp_case",6.51695189197,"New admission:New case ratio",FALSE
"82",2021-11-13,"Midwest","regional","Midwest","hosp_case",6.40204568459788,"New admission:New case ratio",FALSE
"83",2021-11-20,"Midwest","regional","Midwest","hosp_case",5.99205353867733,"New admission:New case ratio",FALSE
"84",2021-11-27,"Midwest","regional","Midwest","hosp_case",6.92477870367547,"New admission:New case ratio",FALSE
"85",2021-12-04,"Midwest","regional","Midwest","hosp_case",6.61331199602831,"New admission:New case ratio",FALSE
"86",2021-12-11,"Midwest","regional","Midwest","hosp_case",6.95730025693927,"New admission:New case ratio",FALSE
"87",2021-12-18,"Midwest","regional","Midwest","hosp_case",6.61042580315636,"New admission:New case ratio",FALSE
"88",2021-12-25,"Midwest","regional","Midwest","hosp_case",5.80704293105838,"New admission:New case ratio",FALSE
"89",2022-01-01,"Midwest","regional","Midwest","hosp_case",5.18707327985905,"New admission:New case ratio",FALSE
"90",2022-01-08,"Midwest","regional","Midwest","hosp_case",3.73558387767556,"New admission:New case ratio",FALSE
"91",2022-01-15,"Midwest","regional","Midwest","hosp_case",3.00953441195327,"New admission:New case ratio",FALSE
"92",2022-01-22,"Midwest","regional","Midwest","hosp_case",2.70386241440382,"New admission:New case ratio",FALSE
"93",2022-01-29,"Midwest","regional","Midwest","hosp_case",3.27139250451799,"New admission:New case ratio",FALSE
"94",2022-02-05,"Midwest","regional","Midwest","hosp_case",4.76571322288796,"New admission:New case ratio",FALSE
"95",2022-02-12,"Midwest","regional","Midwest","hosp_case",7.10611492650902,"New admission:New case ratio",FALSE
"96",2022-02-19,"Midwest","regional","Midwest","hosp_case",7.16175653848586,"New admission:New case ratio",FALSE
"97",2022-02-26,"Midwest","regional","Midwest","hosp_case",9.13246756154719,"New admission:New case ratio",FALSE
"98",2022-03-05,"Midwest","regional","Midwest","hosp_case",10.287357275624,"New admission:New case ratio",FALSE
"99",2022-03-12,"Midwest","regional","Midwest","hosp_case",10.1473488168273,"New admission:New case ratio",FALSE
"100",2022-03-19,"Midwest","regional","Midwest","hosp_case",9.99173696034942,"New admission:New case ratio",FALSE
"101",2022-03-26,"Midwest","regional","Midwest","hosp_case",8.78749636905532,"New admission:New case ratio",FALSE
"102",2022-04-02,"Midwest","regional","Midwest","hosp_case",7.29939002845803,"New admission:New case ratio",FALSE
"103",2022-04-09,"Midwest","regional","Midwest","hosp_case",6.76748534440764,"New admission:New case ratio",FALSE
"104",2022-04-16,"Midwest","regional","Midwest","hosp_case",4.74899835801454,"New admission:New case ratio",FALSE
"105",2022-04-23,"Midwest","regional","Midwest","hosp_case",4.22142006037004,"New admission:New case ratio",FALSE
"106",2022-04-30,"Midwest","regional","Midwest","hosp_case",4.82527186171742,"New admission:New case ratio",FALSE
"107",2022-05-07,"Midwest","regional","Midwest","hosp_case",3.80380070802697,"New admission:New case ratio",FALSE
"108",2022-05-14,"Midwest","regional","Midwest","hosp_case",3.53238631039608,"New admission:New case ratio",FALSE
"109",2022-05-21,"Midwest","regional","Midwest","hosp_case",3.72031680393463,"New admission:New case ratio",FALSE
"110",2022-05-28,"Midwest","regional","Midwest","hosp_case",4.12210163140686,"New admission:New case ratio",FALSE
"111",2022-06-04,"Midwest","regional","Midwest","hosp_case",4.81580285471626,"New admission:New case ratio",FALSE
"112",2022-06-11,"Midwest","regional","Midwest","hosp_case",4.52623915094299,"New admission:New case ratio",FALSE
"113",2022-06-18,"Midwest","regional","Midwest","hosp_case",5.17365739814126,"New admission:New case ratio",FALSE
"114",2022-06-25,"Midwest","regional","Midwest","hosp_case",5.22063065496005,"New admission:New case ratio",FALSE
"115",2022-07-02,"Midwest","regional","Midwest","hosp_case",5.46163829025525,"New admission:New case ratio",FALSE
"116",2022-07-09,"Midwest","regional","Midwest","hosp_case",NA,"New admission:New case ratio",FALSE
"117",2021-06-05,"South","regional","South","hosp_case",18.563769343732,"New admission:New case ratio",FALSE
"118",2021-06-12,"South","regional","South","hosp_case",18.415907737594,"New admission:New case ratio",FALSE
"119",2021-06-19,"South","regional","South","hosp_case",19.2837568578292,"New admission:New case ratio",FALSE
"120",2021-06-26,"South","regional","South","hosp_case",18.3696258154913,"New admission:New case ratio",FALSE
"121",2021-07-03,"South","regional","South","hosp_case",16.2170042964586,"New admission:New case ratio",FALSE
"122",2021-07-10,"South","regional","South","hosp_case",14.2516602099667,"New admission:New case ratio",FALSE
"123",2021-07-17,"South","regional","South","hosp_case",11.3030401819604,"New admission:New case ratio",FALSE
"124",2021-07-24,"South","regional","South","hosp_case",10.3790270190957,"New admission:New case ratio",FALSE
"125",2021-07-31,"South","regional","South","hosp_case",9.69195608250921,"New admission:New case ratio",FALSE
"126",2021-08-07,"South","regional","South","hosp_case",9.91938675523297,"New admission:New case ratio",FALSE
"127",2021-08-14,"South","regional","South","hosp_case",10.0325554082106,"New admission:New case ratio",FALSE
"128",2021-08-21,"South","regional","South","hosp_case",9.02245667972137,"New admission:New case ratio",FALSE
"129",2021-08-28,"South","regional","South","hosp_case",8.61972623865131,"New admission:New case ratio",FALSE
"130",2021-09-04,"South","regional","South","hosp_case",8.24654798411184,"New admission:New case ratio",FALSE
"131",2021-09-11,"South","regional","South","hosp_case",8.74590331991762,"New admission:New case ratio",FALSE
"132",2021-09-18,"South","regional","South","hosp_case",7.74610256375891,"New admission:New case ratio",FALSE
"133",2021-09-25,"South","regional","South","hosp_case",8.410359489901,"New admission:New case ratio",FALSE
"134",2021-10-02,"South","regional","South","hosp_case",8.47031230444815,"New admission:New case ratio",FALSE
"135",2021-10-09,"South","regional","South","hosp_case",9.01827474903257,"New admission:New case ratio",FALSE
"136",2021-10-16,"South","regional","South","hosp_case",9.36917623715244,"New admission:New case ratio",FALSE
"137",2021-10-23,"South","regional","South","hosp_case",9.65051321667571,"New admission:New case ratio",FALSE
"138",2021-10-30,"South","regional","South","hosp_case",9.22659654661449,"New admission:New case ratio",FALSE
"139",2021-11-06,"South","regional","South","hosp_case",9.29115520614428,"New admission:New case ratio",FALSE
"140",2021-11-13,"South","regional","South","hosp_case",8.94899377178253,"New admission:New case ratio",FALSE
"141",2021-11-20,"South","regional","South","hosp_case",8.56382050133273,"New admission:New case ratio",FALSE
"142",2021-11-27,"South","regional","South","hosp_case",9.87629811604937,"New admission:New case ratio",FALSE
"143",2021-12-04,"South","regional","South","hosp_case",8.32712832973727,"New admission:New case ratio",FALSE
"144",2021-12-11,"South","regional","South","hosp_case",8.17128100498739,"New admission:New case ratio",FALSE
"145",2021-12-18,"South","regional","South","hosp_case",7.28941431322216,"New admission:New case ratio",FALSE
"146",2021-12-25,"South","regional","South","hosp_case",4.69990929546651,"New admission:New case ratio",FALSE
"147",2022-01-01,"South","regional","South","hosp_case",4.01283542551794,"New admission:New case ratio",FALSE
"148",2022-01-08,"South","regional","South","hosp_case",3.20250462748441,"New admission:New case ratio",FALSE
"149",2022-01-15,"South","regional","South","hosp_case",3.15439337777649,"New admission:New case ratio",FALSE
"150",2022-01-22,"South","regional","South","hosp_case",3.44702484177553,"New admission:New case ratio",FALSE
"151",2022-01-29,"South","regional","South","hosp_case",4.04600960185175,"New admission:New case ratio",FALSE
"152",2022-02-05,"South","regional","South","hosp_case",5.22000980763957,"New admission:New case ratio",FALSE
"153",2022-02-12,"South","regional","South","hosp_case",6.29058598120025,"New admission:New case ratio",FALSE
"154",2022-02-19,"South","regional","South","hosp_case",7.46148474901377,"New admission:New case ratio",FALSE
"155",2022-02-26,"South","regional","South","hosp_case",8.51079761052176,"New admission:New case ratio",FALSE
"156",2022-03-05,"South","regional","South","hosp_case",9.38461846406361,"New admission:New case ratio",FALSE
"157",2022-03-12,"South","regional","South","hosp_case",8.39934985739918,"New admission:New case ratio",FALSE
"158",2022-03-19,"South","regional","South","hosp_case",7.45224797377825,"New admission:New case ratio",FALSE
"159",2022-03-26,"South","regional","South","hosp_case",5.6683927975984,"New admission:New case ratio",FALSE
"160",2022-04-02,"South","regional","South","hosp_case",6.50101092005863,"New admission:New case ratio",FALSE
"161",2022-04-09,"South","regional","South","hosp_case",5.8844144222069,"New admission:New case ratio",FALSE
"162",2022-04-16,"South","regional","South","hosp_case",5.70995133503877,"New admission:New case ratio",FALSE
"163",2022-04-23,"South","regional","South","hosp_case",4.83941998748227,"New admission:New case ratio",FALSE
"164",2022-04-30,"South","regional","South","hosp_case",4.63596967928656,"New admission:New case ratio",FALSE
"165",2022-05-07,"South","regional","South","hosp_case",4.3967929275117,"New admission:New case ratio",FALSE
"166",2022-05-14,"South","regional","South","hosp_case",3.93355785449295,"New admission:New case ratio",FALSE
"167",2022-05-21,"South","regional","South","hosp_case",3.7113900673857,"New admission:New case ratio",FALSE
"168",2022-05-28,"South","regional","South","hosp_case",3.81612172124726,"New admission:New case ratio",FALSE
"169",2022-06-04,"South","regional","South","hosp_case",4.310299853084,"New admission:New case ratio",FALSE
"170",2022-06-11,"South","regional","South","hosp_case",4.3927075278614,"New admission:New case ratio",FALSE
"171",2022-06-18,"South","regional","South","hosp_case",4.82140501195183,"New admission:New case ratio",FALSE
"172",2022-06-25,"South","regional","South","hosp_case",4.95911494860981,"New admission:New case ratio",FALSE
"173",2022-07-02,"South","regional","South","hosp_case",5.14760898663291,"New admission:New case ratio",FALSE
"174",2022-07-09,"South","regional","South","hosp_case",NA,"New admission:New case ratio",FALSE
"175",2021-06-05,"West","regional","West","hosp_case",12.724055696592,"New admission:New case ratio",FALSE
"176",2021-06-12,"West","regional","West","hosp_case",11.2488028249352,"New admission:New case ratio",FALSE
"177",2021-06-19,"West","regional","West","hosp_case",12.6449506607372,"New admission:New case ratio",FALSE
"178",2021-06-26,"West","regional","West","hosp_case",11.9660412405381,"New admission:New case ratio",FALSE
"179",2021-07-03,"West","regional","West","hosp_case",12.9278908053997,"New admission:New case ratio",FALSE
"180",2021-07-10,"West","regional","West","hosp_case",12.5947696312457,"New admission:New case ratio",FALSE
"181",2021-07-17,"West","regional","West","hosp_case",8.74255000182822,"New admission:New case ratio",FALSE
"182",2021-07-24,"West","regional","West","hosp_case",7.26693370358902,"New admission:New case ratio",FALSE
"183",2021-07-31,"West","regional","West","hosp_case",7.50642138271082,"New admission:New case ratio",FALSE
"184",2021-08-07,"West","regional","West","hosp_case",6.78728299518929,"New admission:New case ratio",FALSE
"185",2021-08-14,"West","regional","West","hosp_case",6.81445597735245,"New admission:New case ratio",FALSE
"186",2021-08-21,"West","regional","West","hosp_case",7.09636005906618,"New admission:New case ratio",FALSE
"187",2021-08-28,"West","regional","West","hosp_case",6.91419159620585,"New admission:New case ratio",FALSE
"188",2021-09-04,"West","regional","West","hosp_case",6.4801781202404,"New admission:New case ratio",FALSE
"189",2021-09-11,"West","regional","West","hosp_case",7.35955735955736,"New admission:New case ratio",FALSE
"190",2021-09-18,"West","regional","West","hosp_case",6.42600878429162,"New admission:New case ratio",FALSE
"191",2021-09-25,"West","regional","West","hosp_case",7.07902146659592,"New admission:New case ratio",FALSE
"192",2021-10-02,"West","regional","West","hosp_case",6.1328750152148,"New admission:New case ratio",FALSE
"193",2021-10-09,"West","regional","West","hosp_case",6.67009474424751,"New admission:New case ratio",FALSE
"194",2021-10-16,"West","regional","West","hosp_case",6.89944283647896,"New admission:New case ratio",FALSE
"195",2021-10-23,"West","regional","West","hosp_case",6.86282627790321,"New admission:New case ratio",FALSE
"196",2021-10-30,"West","regional","West","hosp_case",6.54609110588077,"New admission:New case ratio",FALSE
"197",2021-11-06,"West","regional","West","hosp_case",6.92895818314802,"New admission:New case ratio",FALSE
"198",2021-11-13,"West","regional","West","hosp_case",6.42246236310626,"New admission:New case ratio",FALSE
"199",2021-11-20,"West","regional","West","hosp_case",6.87185877659931,"New admission:New case ratio",FALSE
"200",2021-11-27,"West","regional","West","hosp_case",8.01513984874025,"New admission:New case ratio",FALSE
"201",2021-12-04,"West","regional","West","hosp_case",6.69191504230069,"New admission:New case ratio",FALSE
"202",2021-12-11,"West","regional","West","hosp_case",6.99250358595254,"New admission:New case ratio",FALSE
"203",2021-12-18,"West","regional","West","hosp_case",6.81047374169902,"New admission:New case ratio",FALSE
"204",2021-12-25,"West","regional","West","hosp_case",4.69044226857523,"New admission:New case ratio",FALSE
"205",2022-01-01,"West","regional","West","hosp_case",3.3520177192601,"New admission:New case ratio",FALSE
"206",2022-01-08,"West","regional","West","hosp_case",2.65649015255019,"New admission:New case ratio",FALSE
"207",2022-01-15,"West","regional","West","hosp_case",1.89148214537056,"New admission:New case ratio",FALSE
"208",2022-01-22,"West","regional","West","hosp_case",2.03665190232213,"New admission:New case ratio",FALSE
"209",2022-01-29,"West","regional","West","hosp_case",2.24103292386041,"New admission:New case ratio",FALSE
"210",2022-02-05,"West","regional","West","hosp_case",3.20603988770398,"New admission:New case ratio",FALSE
"211",2022-02-12,"West","regional","West","hosp_case",4.41156877325639,"New admission:New case ratio",FALSE
"212",2022-02-19,"West","regional","West","hosp_case",5.78589201514997,"New admission:New case ratio",FALSE
"213",2022-02-26,"West","regional","West","hosp_case",5.91813554751727,"New admission:New case ratio",FALSE
"214",2022-03-05,"West","regional","West","hosp_case",5.99684259807848,"New admission:New case ratio",FALSE
"215",2022-03-12,"West","regional","West","hosp_case",6.45870020821613,"New admission:New case ratio",FALSE
"216",2022-03-19,"West","regional","West","hosp_case",5.70378965294464,"New admission:New case ratio",FALSE
"217",2022-03-26,"West","regional","West","hosp_case",5.35487110782195,"New admission:New case ratio",FALSE
"218",2022-04-02,"West","regional","West","hosp_case",5.08104881296781,"New admission:New case ratio",FALSE
"219",2022-04-09,"West","regional","West","hosp_case",4.12653047660193,"New admission:New case ratio",FALSE
"220",2022-04-16,"West","regional","West","hosp_case",3.62512540141146,"New admission:New case ratio",FALSE
"221",2022-04-23,"West","regional","West","hosp_case",3.43614359285704,"New admission:New case ratio",FALSE
"222",2022-04-30,"West","regional","West","hosp_case",3.00445275305453,"New admission:New case ratio",FALSE
"223",2022-05-07,"West","regional","West","hosp_case",3.1797508465989,"New admission:New case ratio",FALSE
"224",2022-05-14,"West","regional","West","hosp_case",2.96407091874326,"New admission:New case ratio",FALSE
"225",2022-05-21,"West","regional","West","hosp_case",2.74459711385763,"New admission:New case ratio",FALSE
"226",2022-05-28,"West","regional","West","hosp_case",2.85185300708703,"New admission:New case ratio",FALSE
"227",2022-06-04,"West","regional","West","hosp_case",3.21472204227747,"New admission:New case ratio",FALSE
"228",2022-06-11,"West","regional","West","hosp_case",3.04504444309741,"New admission:New case ratio",FALSE
"229",2022-06-18,"West","regional","West","hosp_case",3.55387246130713,"New admission:New case ratio",FALSE
"230",2022-06-25,"West","regional","West","hosp_case",3.58073026629148,"New admission:New case ratio",FALSE
"231",2022-07-02,"West","regional","West","hosp_case",3.89654683134685,"New admission:New case ratio",FALSE
"232",2022-07-09,"West","regional","West","hosp_case",NA,"New admission:New case ratio",FALSE
"233",2021-06-05,"National","national",NA,"hosp_case",16.6044978994971,"New admission:New case ratio",TRUE
"234",2021-06-12,"National","national",NA,"hosp_case",15.9894321019192,"New admission:New case ratio",TRUE
"235",2021-06-19,"National","national",NA,"hosp_case",16.7932186816337,"New admission:New case ratio",TRUE
"236",2021-06-26,"National","national",NA,"hosp_case",15.8702067027605,"New admission:New case ratio",TRUE
"237",2021-07-03,"National","national",NA,"hosp_case",14.9440601603982,"New admission:New case ratio",TRUE
"238",2021-07-10,"National","national",NA,"hosp_case",13.4427714203836,"New admission:New case ratio",TRUE
"239",2021-07-17,"National","national",NA,"hosp_case",10.3800335449173,"New admission:New case ratio",TRUE
"240",2021-07-24,"National","national",NA,"hosp_case",9.30741969483169,"New admission:New case ratio",TRUE
"241",2021-07-31,"National","national",NA,"hosp_case",8.8804602659568,"New admission:New case ratio",TRUE
"242",2021-08-07,"National","national",NA,"hosp_case",8.76380480100908,"New admission:New case ratio",TRUE
"243",2021-08-14,"National","national",NA,"hosp_case",8.86069366862977,"New admission:New case ratio",TRUE
"244",2021-08-21,"National","national",NA,"hosp_case",8.39389340286768,"New admission:New case ratio",TRUE
"245",2021-08-28,"National","national",NA,"hosp_case",7.98845184755413,"New admission:New case ratio",TRUE
"246",2021-09-04,"National","national",NA,"hosp_case",7.52949342110215,"New admission:New case ratio",TRUE
"247",2021-09-11,"National","national",NA,"hosp_case",8.01763017121808,"New admission:New case ratio",TRUE
"248",2021-09-18,"National","national",NA,"hosp_case",7.09957143121532,"New admission:New case ratio",TRUE
"249",2021-09-25,"National","national",NA,"hosp_case",7.56283708277023,"New admission:New case ratio",TRUE
"250",2021-10-02,"National","national",NA,"hosp_case",7.28133581678981,"New admission:New case ratio",TRUE
"251",2021-10-09,"National","national",NA,"hosp_case",7.40165187362721,"New admission:New case ratio",TRUE
"252",2021-10-16,"National","national",NA,"hosp_case",7.72176326996161,"New admission:New case ratio",TRUE
"253",2021-10-23,"National","national",NA,"hosp_case",7.84106406503128,"New admission:New case ratio",TRUE
"254",2021-10-30,"National","national",NA,"hosp_case",7.38838273935042,"New admission:New case ratio",TRUE
"255",2021-11-06,"National","national",NA,"hosp_case",7.14233507763472,"New admission:New case ratio",TRUE
"256",2021-11-13,"National","national",NA,"hosp_case",6.70062545089267,"New admission:New case ratio",TRUE
"257",2021-11-20,"National","national",NA,"hosp_case",6.49246842114309,"New admission:New case ratio",TRUE
"258",2021-11-27,"National","national",NA,"hosp_case",7.39731000087234,"New admission:New case ratio",TRUE
"259",2021-12-04,"National","national",NA,"hosp_case",6.64782096596628,"New admission:New case ratio",TRUE
"260",2021-12-11,"National","national",NA,"hosp_case",6.68826899153199,"New admission:New case ratio",TRUE
"261",2021-12-18,"National","national",NA,"hosp_case",6.19303594874758,"New admission:New case ratio",TRUE
"262",2021-12-25,"National","national",NA,"hosp_case",4.47705645489337,"New admission:New case ratio",TRUE
"263",2022-01-01,"National","national",NA,"hosp_case",3.7161835568306,"New admission:New case ratio",TRUE
"264",2022-01-08,"National","national",NA,"hosp_case",3.04669833019514,"New admission:New case ratio",TRUE
"265",2022-01-15,"National","national",NA,"hosp_case",2.74851267866861,"New admission:New case ratio",TRUE
"266",2022-01-22,"National","national",NA,"hosp_case",2.91265964907795,"New admission:New case ratio",TRUE
"267",2022-01-29,"National","national",NA,"hosp_case",3.37687099664274,"New admission:New case ratio",TRUE
"268",2022-02-05,"National","national",NA,"hosp_case",4.58653612943548,"New admission:New case ratio",TRUE
"269",2022-02-12,"National","national",NA,"hosp_case",5.87007109339685,"New admission:New case ratio",TRUE
"270",2022-02-19,"National","national",NA,"hosp_case",6.80930337538316,"New admission:New case ratio",TRUE
"271",2022-02-26,"National","national",NA,"hosp_case",7.65656706832613,"New admission:New case ratio",TRUE
"272",2022-03-05,"National","national",NA,"hosp_case",8.17789378351993,"New admission:New case ratio",TRUE
"273",2022-03-12,"National","national",NA,"hosp_case",7.90422612088633,"New admission:New case ratio",TRUE
"274",2022-03-19,"National","national",NA,"hosp_case",7.06878050015501,"New admission:New case ratio",TRUE
"275",2022-03-26,"National","national",NA,"hosp_case",5.84131369193812,"New admission:New case ratio",TRUE
"276",2022-04-02,"National","national",NA,"hosp_case",5.62793676313773,"New admission:New case ratio",TRUE
